Agent Name,KD,Kills,Deaths,Assists,Pick Rate,ACS,First Blood,Num Matches,Label
11,1.02,16.1,15.8,3.4,0.016,210.0,0.13,612.0,1.0
0,0.92,12.6,13.7,4.3,0.016,205.0,0.119,612.0,1.0
9,1.28,18.9,14.7,3.9,0.15,264.0,0.1639999999999999,3978.0,1.0
4,1.13,17.6,15.5,4.0,0.143,254.0,0.179,3774.0,1.0
10,0.98,14.5,14.8,4.4,0.119,197.0,0.095,3162.0,1.0
12,1.02,14.2,13.9,6.3,0.106,206.0,0.093,2805.0,1.0
6,0.98,14.9,15.2,5.7,0.1,204.0,0.131,2652.0,1.0
5,0.98,13.2,13.5,3.4,0.073,206.0,0.095,1938.0,1.0
2,0.9,13.7,15.2,7.5,0.06,205.0,0.139,1581.0,1.0
8,1.02,14.8,14.5,5.5,0.054,235.0,0.171,1428.0,1.0
7,0.97,15.7,16.3,5.0,0.044,228.0,0.1969999999999999,1173.0,1.0
13,1.24,16.3,13.2,6.2,0.039,219.0,0.105,1020.0,1.0
3,0.8,12.3,15.3,5.0,0.035,176.0,0.072,918.0,1.0
11,0.95,13.4,14.1,4.1,0.035,198.0,0.12,918.0,1.0
14,0.99,16.9,17.0,3.8,0.019,222.0,0.195,510.0,1.0
1,0.74,11.3,15.3,5.4,0.013,185.0,0.177,357.0,0.0
0,0.8,13.2,16.4,4.6,0.01,183.0,0.106,255.0,1.0
4,1.13,17.4,15.4,3.9,0.177,241.0,0.2,1785.0,1.0
9,1.27,19.3,15.2,3.8,0.126,269.0,0.16,1275.0,1.0
10,0.99,15.2,15.4,5.1,0.1159999999999999,203.0,0.106,1173.0,1.0
12,1.0,13.7,13.7,6.2,0.1009999999999999,201.0,0.088,1020.0,1.0
6,1.01,15.9,15.7,6.2,0.091,206.0,0.077,918.0,1.0
5,1.03,14.4,13.9,4.3,0.086,205.0,0.0819999999999999,867.0,1.0
7,1.05,15.5,14.8,3.9,0.061,232.0,0.188,612.0,1.0
3,0.95,14.2,14.9,4.3,0.0559999999999999,178.0,0.096,561.0,1.0
8,1.19,16.9,14.2,4.3,0.051,257.0,0.201,510.0,1.0
2,0.92,11.7,12.7,6.6,0.045,185.0,0.105,459.0,1.0
0,0.81,12.5,15.5,6.0,0.03,159.0,0.173,306.0,1.0
1,0.9,14.2,15.8,6.2,0.025,217.0,0.141,255.0,1.0
13,0.93,14.0,15.0,6.0,0.015,169.0,0.095,153.0,0.0
11,0.62,9.0,14.5,4.0,0.01,134.0,0.111,102.0,1.0
14,0.97,17.0,17.5,4.5,0.01,218.0,0.147,102.0,0.0
10,0.83,11.6,13.9,4.5,0.178,172.0,0.109,3111.0,1.0
9,1.06,15.7,14.8,4.6,0.131,240.0,0.17,2295.0,1.0
8,0.91,13.4,14.7,5.3,0.111,210.0,0.129,1938.0,1.0
4,0.94,14.3,15.2,4.0,0.099,214.0,0.214,1734.0,1.0
12,0.96,13.0,13.5,5.4,0.0819999999999999,185.0,0.096,1428.0,1.0
5,0.97,13.5,13.9,4.4,0.079,209.0,0.079,1377.0,1.0
6,0.89,13.6,15.3,5.0,0.064,187.0,0.11,1122.0,1.0
13,0.93,13.2,14.2,5.8,0.052,194.0,0.0969999999999999,918.0,1.0
7,1.08,15.7,14.4,3.7,0.052,229.0,0.152,918.0,1.0
11,1.02,14.7,14.4,4.4,0.038,203.0,0.115,663.0,1.0
2,0.97,13.3,13.8,7.6,0.035,194.0,0.119,612.0,2.0
3,0.74,9.6,13.0,3.7,0.0289999999999999,150.0,0.1669999999999999,510.0,1.0
14,0.93,16.1,17.4,4.1,0.023,222.0,0.186,408.0,1.0
1,0.83,12.6,15.1,5.1,0.02,181.0,0.136,357.0,0.0
0,0.69,10.0,14.5,6.5,0.006,176.0,0.05,102.0,1.0
4,1.08,13.7,12.7,3.3,0.133,230.0,0.176,86292.0,1.0
10,0.91,10.8,11.8,3.6,0.131,178.0,0.1159999999999999,85272.0,1.0
9,1.13,14.1,12.5,3.6,0.127,238.0,0.16,82518.0,1.0
8,1.0,12.6,12.6,4.2,0.0969999999999999,223.0,0.147,63393.0,1.0
12,0.98,11.8,12.0,4.8,0.086,200.0,0.105,55692.0,1.0
5,0.97,11.4,11.8,3.8,0.067,195.0,0.102,43554.0,1.0
7,0.98,12.0,12.3,3.4,0.066,206.0,0.154,42942.0,1.0
6,1.0,12.2,12.2,4.0,0.063,205.0,0.13,40953.0,1.0
14,0.94,12.1,12.9,3.0,0.045,200.0,0.151,29019.0,1.0
13,0.9,11.1,12.4,4.1,0.043,185.0,0.113,27948.0,1.0
3,0.99,11.7,11.9,3.7,0.0409999999999999,192.0,0.109,26367.0,1.0
11,0.93,11.1,12.0,3.3,0.034,187.0,0.118,21930.0,1.0
2,0.94,11.8,12.6,5.1,0.032,199.0,0.126,20706.0,1.0
1,0.96,11.9,12.5,4.4,0.025,202.0,0.143,16065.0,1.0
0,1.07,13.2,12.3,3.9,0.012,207.0,0.114,8109.0,1.0
10,0.73,10.8,14.9,4.8,0.25,165.0,0.085,1173.0,1.0
5,1.24,17.5,14.1,4.5,0.12,227.0,0.073,561.0,1.0
8,0.99,14.0,14.1,3.8,0.087,240.0,0.188,408.0,1.0
4,0.81,12.4,15.3,4.3,0.087,191.0,0.182,408.0,1.0
9,1.17,17.1,14.7,5.1,0.076,249.0,0.175,357.0,1.0
12,0.99,14.2,14.3,4.8,0.065,204.0,0.118,306.0,1.0
6,0.82,13.2,16.0,4.7,0.065,184.0,0.203,306.0,2.0
3,0.82,13.6,16.6,4.6,0.054,189.0,0.132,255.0,0.0
7,1.09,12.0,11.0,4.8,0.043,236.0,0.208,204.0,1.0
13,0.88,13.3,15.0,8.3,0.043,198.0,0.132,204.0,1.0
14,0.72,10.8,15.0,3.0,0.043,163.0,0.093,204.0,0.0
2,0.76,11.3,15.0,5.0,0.033,164.0,0.147,153.0,1.0
1,1.56,12.5,8.0,6.5,0.022,226.0,0.16,102.0,2.0
0,0.76,13.0,17.0,7.0,0.011,184.0,0.231,51.0,0.0
9,1.13,16.7,14.8,3.8,0.195,251.0,0.174,3009.0,1.0
4,1.09,17.6,16.1,3.8,0.139,239.0,0.18,2142.0,1.0
6,1.06,16.6,15.6,6.2,0.096,225.0,0.106,1479.0,1.0
12,0.93,12.2,13.1,5.3,0.093,188.0,0.094,1428.0,1.0
10,0.99,13.7,13.8,4.6,0.089,195.0,0.089,1377.0,1.0
5,0.97,15.6,16.1,4.8,0.086,208.0,0.096,1326.0,1.0
2,0.94,14.0,14.9,9.1,0.0559999999999999,205.0,0.113,867.0,1.0
3,0.96,12.7,13.2,2.9,0.05,176.0,0.115,765.0,2.0
8,1.21,18.0,14.9,4.5,0.05,258.0,0.141,765.0,1.0
7,0.96,13.5,14.0,2.7,0.046,217.0,0.201,714.0,1.0
13,1.01,12.4,12.3,4.8,0.03,174.0,0.08,459.0,2.0
11,0.96,15.7,16.4,4.0,0.023,217.0,0.145,357.0,1.0
1,0.94,16.4,17.4,7.4,0.017,208.0,0.061,255.0,0.0
14,0.91,14.8,16.2,5.6,0.017,215.0,0.162,255.0,1.0
0,1.07,15.0,14.0,6.3,0.013,199.0,0.067,204.0,1.0
4,1.18,19.4,16.4,4.3,0.173,260.0,0.211,1173.0,1.0
9,1.09,16.1,14.8,4.0,0.158,231.0,0.156,1071.0,1.0
12,0.98,14.8,15.1,6.3,0.12,202.0,0.068,816.0,1.0
10,1.13,15.9,14.1,4.7,0.113,217.0,0.084,765.0,1.0
6,0.94,14.5,15.5,8.5,0.098,191.0,0.122,663.0,1.0
5,0.93,14.5,15.6,5.4,0.075,204.0,0.083,510.0,1.0
8,0.75,12.4,16.6,5.0,0.068,190.0,0.152,459.0,1.0
3,0.87,12.5,14.3,3.7,0.045,195.0,0.093,306.0,1.0
2,1.0,15.4,15.4,9.2,0.038,209.0,0.195,255.0,1.0
0,1.09,14.5,13.3,4.8,0.03,209.0,0.103,204.0,1.0
13,1.02,15.5,15.3,4.3,0.03,233.0,0.21,204.0,1.0
7,1.31,18.3,14.0,5.0,0.023,250.0,0.145,153.0,1.0
14,1.05,20.0,19.0,4.5,0.015,268.0,0.175,102.0,0.0
11,0.5,9.0,18.0,8.0,0.008,132.0,0.111,51.0,0.0
1,0.87,13.0,15.0,3.0,0.008,180.0,0.077,51.0,0.0
10,0.79,11.3,14.3,4.6,0.187,168.0,0.1009999999999999,2703.0,1.0
9,0.95,15.0,15.8,5.0,0.159,216.0,0.161,2295.0,1.0
4,1.11,15.2,13.7,3.9,0.095,230.0,0.173,1377.0,1.0
5,0.96,13.7,14.2,4.8,0.092,198.0,0.059,1326.0,1.0
6,0.94,13.2,14.0,4.9,0.078,187.0,0.131,1122.0,1.0
8,0.86,13.8,16.0,5.3,0.074,217.0,0.118,1071.0,0.0
12,1.04,15.4,14.8,5.9,0.064,223.0,0.108,918.0,1.0
3,1.19,15.3,12.9,5.5,0.053,209.0,0.1,765.0,1.0
13,0.93,11.2,12.1,4.1,0.049,176.0,0.127,714.0,1.0
7,1.03,15.9,15.5,5.0,0.035,232.0,0.132,510.0,1.0
14,1.1,16.1,14.7,3.2,0.035,244.0,0.161,510.0,1.0
2,0.95,12.7,13.3,7.3,0.032,187.0,0.123,459.0,1.0
11,0.99,15.0,15.1,4.6,0.025,194.0,0.076,357.0,1.0
1,0.58,9.3,16.0,6.0,0.0139999999999999,139.0,0.216,204.0,0.0
0,1.11,20.0,18.0,5.0,0.0069999999999999,225.0,0.025,102.0,1.0
10,0.9,12.9,14.3,5.0,0.165,185.0,0.107,5916.0,1.0
9,1.1,16.8,15.3,4.3,0.136,247.0,0.17,4896.0,1.0
5,0.98,13.2,13.5,4.5,0.109,201.0,0.107,3927.0,1.0
4,1.04,15.2,14.6,3.7,0.0969999999999999,225.0,0.151,3468.0,1.0
6,0.88,13.4,15.3,5.0,0.088,193.0,0.141,3162.0,1.0
8,1.03,15.8,15.3,5.6,0.078,243.0,0.143,2805.0,1.0
12,1.0,14.4,14.4,5.3,0.074,202.0,0.091,2652.0,1.0
7,1.01,14.1,14.0,3.4,0.053,221.0,0.196,1887.0,1.0
2,1.02,15.2,14.9,7.1,0.045,216.0,0.129,1632.0,1.0
11,1.02,14.8,14.5,4.4,0.038,209.0,0.128,1377.0,1.0
13,0.9,13.6,15.0,5.8,0.034,197.0,0.132,1224.0,1.0
3,1.0,13.8,13.8,3.5,0.024,190.0,0.128,867.0,1.0
14,1.0,15.6,15.7,4.3,0.023,222.0,0.18,816.0,1.0
1,0.85,11.3,13.3,4.3,0.021,172.0,0.135,765.0,1.0
0,0.99,14.9,15.1,4.9,0.0139999999999999,211.0,0.087,510.0,1.0
4,1.33,20.6,15.4,4.1,0.247,277.0,0.188,1173.0,2.0
9,1.17,18.1,15.6,4.4,0.151,254.0,0.154,714.0,1.0
6,1.04,16.0,15.5,5.9,0.118,213.0,0.119,561.0,1.0
10,0.86,13.8,16.0,4.2,0.0969999999999999,180.0,0.1689999999999999,459.0,1.0
12,1.1,13.0,11.8,5.8,0.065,210.0,0.051,306.0,1.0
8,0.85,15.5,18.3,5.5,0.065,206.0,0.172,306.0,1.0
3,1.01,14.8,14.6,3.0,0.054,198.0,0.095,255.0,1.0
5,1.06,17.6,16.6,2.8,0.054,209.0,0.068,255.0,2.0
11,1.09,15.0,13.8,2.8,0.043,213.0,0.1169999999999999,204.0,1.0
0,1.03,17.0,16.5,4.5,0.022,211.0,0.147,102.0,1.0
13,1.5,21.0,14.0,6.0,0.022,268.0,0.071,102.0,2.0
14,0.94,16.0,17.0,2.5,0.022,210.0,0.0,102.0,1.0
7,0.94,16.0,17.0,5.0,0.022,190.0,0.094,102.0,0.0
1,0.77,10.0,13.0,1.0,0.011,146.0,0.1,51.0,0.0
2,0.84,16.0,19.0,10.0,0.011,197.0,0.125,51.0,2.0
9,1.26,19.1,15.1,3.7,0.226,257.0,0.154,714.0,1.0
13,1.01,15.2,15.1,5.6,0.21,213.0,0.147,663.0,1.0
4,1.28,20.1,15.7,2.8,0.1939999999999999,266.0,0.183,612.0,1.0
12,1.08,16.5,15.3,5.7,0.0969999999999999,213.0,0.141,306.0,1.0
11,1.19,15.5,13.0,4.7,0.0969999999999999,230.0,0.118,306.0,1.0
3,1.1,17.3,15.8,2.3,0.065,217.0,0.087,204.0,0.0
10,0.93,14.0,15.0,2.3,0.048,199.0,0.048,153.0,0.0
1,0.96,13.0,13.5,10.5,0.032,202.0,0.038,102.0,2.0
8,1.78,16.0,9.0,6.0,0.016,259.0,0.25,51.0,2.0
5,0.67,12.0,18.0,4.0,0.016,155.0,0.1669999999999999,51.0,2.0
9,1.16,17.0,14.7,4.1,0.17,250.0,0.157,8976.0,1.0
4,1.19,17.7,14.8,3.7,0.144,250.0,0.165,7599.0,1.0
10,0.9,13.4,14.8,4.3,0.133,189.0,0.124,7038.0,1.0
13,1.04,14.3,13.7,4.7,0.096,203.0,0.128,5100.0,1.0
12,0.94,13.8,14.7,5.0,0.089,203.0,0.123,4692.0,1.0
6,0.93,14.1,15.1,4.4,0.064,201.0,0.119,3366.0,1.0
8,1.01,15.3,15.1,3.9,0.06,220.0,0.14,3162.0,1.0
5,1.0,13.8,13.9,3.9,0.047,199.0,0.109,2499.0,1.0
11,0.97,14.3,14.8,3.7,0.0409999999999999,200.0,0.133,2193.0,1.0
14,1.11,16.8,15.2,3.3,0.032,231.0,0.139,1683.0,1.0
7,1.11,15.3,13.8,3.7,0.031,231.0,0.1689999999999999,1632.0,1.0
2,0.93,14.7,15.8,5.0,0.03,202.0,0.092,1581.0,1.0
1,0.97,13.9,14.3,4.2,0.0289999999999999,208.0,0.144,1530.0,1.0
3,0.79,12.1,15.3,3.9,0.025,168.0,0.08,1326.0,1.0
0,0.97,14.6,15.1,5.1,0.01,213.0,0.123,510.0,1.0
4,1.11,4.7,4.2,1.2,0.158,229.0,0.162,356694.0,1.0
8,1.03,4.3,4.2,1.4,0.14,220.0,0.149,316965.0,1.0
9,1.12,4.6,4.1,1.2,0.13,224.0,0.147,293046.0,1.0
10,0.89,3.6,4.0,1.1,0.09,172.0,0.121,204102.0,1.0
7,0.99,4.0,4.1,1.1,0.076,200.0,0.149,171156.0,1.0
14,0.9,3.8,4.2,0.9,0.068,181.0,0.131,154632.0,1.0
12,0.92,3.7,4.0,1.5,0.064,184.0,0.106,144075.0,1.0
5,0.92,3.6,3.9,1.2,0.05,184.0,0.107,112506.0,1.0
6,0.9,3.7,4.1,1.1,0.043,183.0,0.128,96390.0,1.0
11,0.94,3.9,4.1,1.2,0.042,187.0,0.115,94095.0,1.0
13,0.86,3.5,4.1,1.3,0.042,174.0,0.124,93942.0,1.0
1,0.92,3.9,4.2,1.4,0.033,190.0,0.148,74307.0,1.0
3,0.93,3.8,4.0,1.1,0.03,179.0,0.091,67728.0,1.0
2,0.83,3.4,4.1,1.6,0.026,172.0,0.156,59670.0,1.0
0,0.9,3.7,4.1,1.1,0.009,178.0,0.106,19992.0,1.0
10,1.03,14.3,13.9,4.1,0.163,205.0,0.1119999999999999,3927.0,1.0
4,1.1,16.9,15.3,3.8,0.121,244.0,0.184,2907.0,1.0
9,1.24,16.8,13.6,4.1,0.099,245.0,0.171,2397.0,1.0
13,0.98,14.8,15.1,4.8,0.093,208.0,0.114,2244.0,1.0
8,0.96,14.3,14.9,4.5,0.076,221.0,0.144,1836.0,1.0
6,0.95,14.1,14.8,4.4,0.076,201.0,0.12,1836.0,1.0
12,0.97,14.2,14.7,5.5,0.076,199.0,0.125,1836.0,1.0
11,0.84,12.6,14.9,3.1,0.061,180.0,0.134,1479.0,1.0
5,1.01,14.3,14.2,3.3,0.053,204.0,0.106,1275.0,1.0
2,0.74,11.3,15.3,6.1,0.047,174.0,0.092,1122.0,1.0
7,0.99,13.7,13.8,3.2,0.038,213.0,0.211,918.0,1.0
14,1.1,15.0,13.7,3.3,0.032,231.0,0.156,765.0,1.0
3,1.07,14.5,13.5,3.8,0.025,204.0,0.103,612.0,1.0
1,0.75,12.1,16.2,3.9,0.021,164.0,0.149,510.0,1.0
0,1.0,12.6,12.6,3.8,0.019,197.0,0.124,459.0,1.0
13,0.97,14.4,14.9,6.1,0.213,199.0,0.106,1734.0,1.0
4,0.94,15.9,16.8,3.5,0.206,222.0,0.192,1683.0,1.0
9,1.15,17.3,15.1,3.4,0.15,246.0,0.188,1224.0,1.0
10,1.1,16.7,15.2,4.6,0.106,219.0,0.088,867.0,1.0
12,0.92,13.0,14.1,6.3,0.094,192.0,0.067,765.0,1.0
11,0.99,15.9,16.0,3.7,0.0559999999999999,206.0,0.119,459.0,1.0
8,0.95,14.8,15.7,4.5,0.038,220.0,0.2019999999999999,306.0,1.0
3,1.1,15.8,14.4,3.0,0.031,212.0,0.1009999999999999,255.0,1.0
14,0.94,15.6,16.6,4.0,0.031,224.0,0.141,255.0,1.0
0,0.95,12.7,13.3,4.0,0.019,182.0,0.026,153.0,1.0
6,0.82,12.0,14.7,4.0,0.019,185.0,0.111,153.0,1.0
1,0.71,13.7,19.3,4.0,0.019,176.0,0.171,153.0,0.0
5,0.67,10.0,15.0,3.5,0.013,127.0,0.0,102.0,0.0
2,0.82,14.0,17.0,0.0,0.006,244.0,0.143,51.0,0.0
10,0.7,7.7,11.0,6.3,0.3329999999999999,135.0,0.043,153.0,2.0
4,0.96,13.5,14.0,5.0,0.222,196.0,0.259,102.0,2.0
9,1.0,15.0,15.0,4.0,0.111,257.0,0.067,51.0,0.0
3,1.67,15.0,9.0,3.0,0.111,220.0,0.133,51.0,2.0
11,1.0,16.0,16.0,2.0,0.111,173.0,0.125,51.0,2.0
13,0.94,15.0,16.0,6.0,0.111,175.0,0.133,51.0,0.0
9,1.16,18.0,15.5,3.6,0.183,250.0,0.154,1989.0,1.0
4,1.13,17.9,15.8,3.6,0.178,244.0,0.178,1938.0,1.0
13,1.12,16.2,14.5,5.4,0.122,216.0,0.111,1326.0,1.0
10,1.17,13.7,11.7,3.8,0.108,206.0,0.12,1173.0,1.0
11,1.07,16.3,15.2,3.9,0.075,218.0,0.119,816.0,1.0
12,0.87,12.4,14.2,5.3,0.066,180.0,0.126,714.0,1.0
6,0.86,14.4,16.8,5.5,0.061,193.0,0.128,663.0,1.0
8,1.15,17.0,14.7,3.9,0.052,243.0,0.107,561.0,1.0
14,0.86,15.0,17.4,3.3,0.033,194.0,0.162,357.0,0.0
7,1.21,16.7,13.9,3.7,0.033,259.0,0.171,357.0,1.0
3,0.7,9.5,13.7,3.8,0.0279999999999999,155.0,0.158,306.0,1.0
5,0.96,11.2,11.7,3.2,0.0279999999999999,188.0,0.104,306.0,1.0
1,0.93,16.6,17.8,4.6,0.023,212.0,0.157,255.0,1.0
2,1.25,20.0,16.0,8.0,0.005,257.0,0.2,51.0,2.0
0,0.31,5.0,16.0,2.0,0.005,101.0,0.0,51.0,0.0
10,0.65,10.7,16.3,4.7,0.178,157.0,0.155,1326.0,1.0
4,1.3,16.8,12.8,3.7,0.1369999999999999,248.0,0.149,1020.0,1.0
8,0.67,10.3,15.4,4.4,0.1159999999999999,166.0,0.109,867.0,1.0
9,0.78,12.4,15.9,3.8,0.089,187.0,0.13,663.0,1.0
5,0.82,10.6,12.9,3.7,0.068,176.0,0.038,510.0,1.0
13,0.97,12.4,12.8,4.0,0.068,177.0,0.065,510.0,1.0
11,0.67,8.8,13.1,2.6,0.062,144.0,0.19,459.0,1.0
12,0.83,13.9,16.6,7.0,0.055,190.0,0.108,408.0,2.0
14,1.19,14.3,12.0,3.5,0.055,248.0,0.2019999999999999,408.0,1.0
7,0.83,10.1,12.3,4.3,0.055,164.0,0.111,408.0,2.0
2,0.88,13.0,14.9,5.4,0.048,198.0,0.099,357.0,1.0
6,1.15,15.6,13.6,4.4,0.034,227.0,0.141,255.0,1.0
0,1.14,16.0,14.0,5.0,0.0139999999999999,226.0,0.094,102.0,1.0
3,1.0,19.0,19.0,4.5,0.0139999999999999,217.0,0.132,102.0,0.0
1,0.6,9.0,15.0,7.0,0.0069999999999999,121.0,0.111,51.0,2.0
4,1.26,13.1,10.4,1.6,0.2239999999999999,215.0,0.409,2346.0,1.0
10,0.76,8.4,11.0,1.5,0.1169999999999999,151.0,0.2789999999999999,1224.0,1.0
9,0.88,10.6,12.1,1.7,0.1119999999999999,177.0,0.291,1173.0,1.0
7,0.99,10.6,10.6,1.5,0.083,167.0,0.411,867.0,0.0
14,0.92,9.6,10.4,1.7,0.078,161.0,0.377,816.0,1.0
13,0.9,9.2,10.2,1.2,0.063,202.0,0.158,663.0,1.0
8,1.15,10.3,9.0,1.9,0.063,195.0,0.3879999999999999,663.0,1.0
11,0.95,11.8,12.5,1.3,0.059,153.0,0.437,612.0,1.0
12,1.41,14.4,10.2,3.0,0.054,213.0,0.373,561.0,2.0
6,0.69,8.7,12.6,3.1,0.034,126.0,0.4429999999999999,357.0,2.0
2,1.05,12.8,12.2,1.8,0.0289999999999999,232.0,0.13,306.0,1.0
3,0.84,8.2,9.7,1.7,0.0289999999999999,212.0,0.102,306.0,1.0
5,0.4,4.2,10.5,0.5,0.0289999999999999,93.0,0.56,306.0,1.0
0,1.32,9.7,7.3,2.7,0.015,347.0,0.034,153.0,1.0
1,1.38,9.0,6.5,3.0,0.01,245.0,0.0559999999999999,102.0,2.0
9,1.22,17.8,14.6,4.5,0.19,259.0,0.175,2142.0,1.0
4,1.21,18.2,15.1,3.5,0.149,262.0,0.1889999999999999,1683.0,1.0
10,1.05,14.2,13.6,4.1,0.122,213.0,0.131,1377.0,1.0
13,0.96,14.1,14.6,4.7,0.104,200.0,0.114,1173.0,1.0
12,0.95,14.2,14.9,5.0,0.077,192.0,0.075,867.0,0.0
6,0.76,11.3,14.8,3.9,0.072,170.0,0.133,816.0,1.0
14,1.12,16.7,14.9,3.2,0.059,224.0,0.106,663.0,0.0
8,0.88,12.9,14.7,4.0,0.045,207.0,0.132,510.0,1.0
7,0.85,14.1,16.7,4.6,0.0409999999999999,198.0,0.1969999999999999,459.0,1.0
11,0.72,11.0,15.3,3.4,0.0409999999999999,166.0,0.131,459.0,1.0
2,0.79,12.3,15.7,4.0,0.027,165.0,0.149,306.0,1.0
5,0.88,11.8,13.5,4.3,0.027,186.0,0.183,306.0,1.0
3,0.82,14.2,17.4,4.6,0.023,187.0,0.113,255.0,0.0
0,0.84,12.7,15.0,5.7,0.0139999999999999,171.0,0.105,153.0,1.0
1,1.11,15.0,13.5,4.5,0.009,206.0,0.133,102.0,1.0
4,1.2,17.7,14.7,3.7,0.18,252.0,0.1689999999999999,5406.0,1.0
9,1.14,17.1,15.0,4.1,0.168,252.0,0.168,5049.0,1.0
10,0.99,13.7,13.9,4.5,0.131,198.0,0.132,3927.0,1.0
13,0.98,14.1,14.4,5.0,0.088,202.0,0.1169999999999999,2652.0,1.0
6,0.84,12.4,14.7,4.3,0.077,189.0,0.108,2295.0,1.0
12,0.86,13.0,15.1,5.6,0.071,184.0,0.104,2142.0,1.0
8,1.07,14.8,13.9,4.0,0.061,231.0,0.133,1836.0,1.0
14,1.01,15.8,15.7,3.5,0.046,213.0,0.143,1377.0,1.0
7,1.1,15.8,14.4,3.0,0.037,233.0,0.149,1122.0,1.0
5,0.84,12.0,14.2,3.5,0.037,195.0,0.144,1122.0,1.0
11,1.1,13.1,11.9,4.2,0.031,209.0,0.14,918.0,1.0
3,1.05,14.8,14.1,4.1,0.027,209.0,0.068,816.0,1.0
2,1.33,16.5,12.4,5.8,0.027,235.0,0.102,816.0,2.0
0,1.14,17.5,15.4,4.5,0.0139999999999999,222.0,0.079,408.0,1.0
1,1.5,24.0,16.0,7.0,0.003,281.0,0.146,102.0,1.0
4,1.2,17.1,14.3,3.7,0.218,249.0,0.179,4437.0,1.0
9,1.23,18.1,14.7,4.5,0.198,262.0,0.156,4029.0,1.0
10,1.0,13.8,13.8,4.5,0.115,196.0,0.124,2346.0,1.0
13,0.98,14.8,15.1,5.1,0.093,205.0,0.1369999999999999,1887.0,1.0
6,0.97,13.7,14.0,4.6,0.073,197.0,0.121,1479.0,1.0
12,1.01,12.8,12.7,5.1,0.068,200.0,0.092,1377.0,1.0
11,0.91,14.7,16.1,4.8,0.048,201.0,0.14,969.0,1.0
5,0.81,12.8,15.9,4.2,0.043,192.0,0.138,867.0,1.0
8,1.08,16.4,15.1,4.3,0.04,227.0,0.122,816.0,1.0
3,0.96,14.5,15.1,3.9,0.0279999999999999,208.0,0.119,561.0,1.0
1,0.91,12.7,13.9,4.4,0.023,199.0,0.184,459.0,1.0
7,0.93,15.1,16.3,3.1,0.02,213.0,0.124,408.0,1.0
2,1.05,14.7,14.0,3.9,0.018,199.0,0.1169999999999999,357.0,1.0
14,0.86,13.3,15.5,3.3,0.015,190.0,0.15,306.0,1.0
0,0.93,13.0,14.0,6.0,0.003,179.0,0.0,51.0,2.0
4,1.06,15.8,14.9,3.3,0.1989999999999999,226.0,0.168,1632.0,1.0
13,0.94,13.4,14.3,4.6,0.174,199.0,0.1169999999999999,1428.0,1.0
9,1.26,18.9,15.0,4.2,0.149,262.0,0.161,1224.0,1.0
10,1.1,17.1,15.5,4.0,0.124,217.0,0.114,1020.0,1.0
12,0.8,11.5,14.5,6.6,0.068,174.0,0.063,561.0,1.0
11,1.04,15.9,15.3,4.4,0.0559999999999999,205.0,0.147,459.0,1.0
6,0.9,14.9,16.5,5.4,0.05,197.0,0.16,408.0,1.0
7,0.96,16.7,17.3,5.7,0.037,239.0,0.11,306.0,1.0
8,1.14,16.0,14.0,3.8,0.031,223.0,0.088,255.0,1.0
3,0.84,15.2,18.0,5.2,0.031,179.0,0.118,255.0,0.0
14,1.04,15.6,15.0,3.2,0.031,219.0,0.154,255.0,1.0
5,0.82,11.2,13.6,4.4,0.031,137.0,0.071,255.0,1.0
1,0.46,5.5,12.0,3.0,0.012,81.0,0.273,102.0,1.0
0,1.0,18.0,18.0,4.0,0.006,216.0,0.1669999999999999,51.0,2.0
10,0.8,10.4,13.0,3.8,0.183,169.0,0.119,3417.0,1.0
9,1.17,16.0,13.7,4.0,0.1169999999999999,245.0,0.139,2193.0,1.0
13,0.78,11.8,15.2,4.8,0.109,181.0,0.163,2040.0,1.0
4,1.12,17.0,15.1,3.7,0.093,242.0,0.173,1734.0,1.0
12,0.91,13.1,14.5,5.7,0.09,197.0,0.118,1683.0,1.0
5,1.05,14.0,13.3,4.7,0.074,210.0,0.111,1377.0,1.0
8,1.01,13.7,13.5,4.3,0.065,226.0,0.125,1224.0,1.0
6,1.11,13.9,12.5,2.8,0.06,210.0,0.121,1122.0,1.0
11,0.72,10.7,14.8,3.9,0.052,156.0,0.128,969.0,1.0
7,0.96,15.5,16.1,4.6,0.052,216.0,0.17,969.0,1.0
3,0.82,12.5,15.3,4.1,0.0409999999999999,166.0,0.1169999999999999,765.0,1.0
2,0.82,11.5,14.0,7.1,0.03,174.0,0.159,561.0,1.0
14,0.91,14.3,15.7,4.6,0.019,201.0,0.14,357.0,2.0
1,0.9,12.4,13.8,4.8,0.0139999999999999,202.0,0.161,255.0,1.0
0,1.11,10.0,9.0,6.0,0.003,184.0,0.0,51.0,2.0
4,1.11,13.9,12.6,3.4,0.136,232.0,0.168,535500.0,1.0
10,0.9,10.9,12.1,3.6,0.134,179.0,0.119,528462.0,1.0
9,1.15,14.3,12.5,3.5,0.131,238.0,0.155,517293.0,1.0
8,1.0,12.8,12.7,4.1,0.0969999999999999,220.0,0.146,381990.0,1.0
12,0.94,11.4,12.2,4.4,0.076,192.0,0.11,297534.0,1.0
7,0.98,12.2,12.5,3.3,0.067,205.0,0.154,264639.0,1.0
6,0.98,12.2,12.5,3.8,0.061,200.0,0.13,241077.0,1.0
5,0.96,11.4,11.9,3.6,0.0579999999999999,194.0,0.106,227154.0,1.0
