Weapon Name,Kills Per Match,Headshot,Bodyshot,Legshot,Label
2,1.4,0.09,0.769,0.141,0
4,0.9,0.13,0.77,0.1,0
1,0.6,0.109,0.75,0.141,0
15,0.6,0.132,0.711,0.158,0
13,0.5,0.162,0.6759999999999999,0.162,0
16,21.9,0.184,0.7170000000000001,0.099,2
11,14.7,0.152,0.748,0.1,2
14,10.5,0.1169999999999999,0.759,0.124,1
9,7.9,0.078,0.7490000000000001,0.173,0
12,5.6,0.231,0.7070000000000001,0.063,1
5,5.0,0.25,0.7,0.05,0
10,3.9,0.11,0.8009999999999999,0.088,2
3,3.8,0.153,0.76,0.087,0
7,2.8,0.126,0.696,0.179,0
0,2.6,0.065,0.706,0.2289999999999999,0
6,2.6,0.2239999999999999,0.711,0.066,2
13,2.0,0.098,0.7490000000000001,0.153,0
4,1.9,0.171,0.748,0.081,0
8,1.8,0.3379999999999999,0.61,0.052,2
1,1.6,0.141,0.735,0.125,0
2,1.3,0.1639999999999999,0.738,0.098,1
15,0.8,0.174,0.7290000000000001,0.0969999999999999,0
16,10.4,0.2,0.7340000000000001,0.065,2
11,6.2,0.172,0.76,0.068,1
10,3.1,0.089,0.877,0.034,2
14,2.8,0.165,0.755,0.079,0
5,2.2,0.223,0.721,0.0559999999999999,0
9,1.7,0.0279999999999999,0.7340000000000001,0.239,1
3,1.5,0.179,0.7559999999999999,0.065,0
2,1.5,0.156,0.7659999999999999,0.078,1
12,1.4,0.26,0.6890000000000001,0.052,1
7,1.4,0.151,0.765,0.083,1
4,1.4,0.203,0.737,0.06,0
0,1.4,0.09,0.748,0.162,1
1,1.3,0.171,0.773,0.0559999999999999,0
6,1.1,0.1939999999999999,0.758,0.048,2
8,1.0,0.244,0.731,0.026,2
15,0.9,0.196,0.758,0.046,0
13,0.8,0.22,0.7090000000000001,0.071,0
16,11.5,0.181,0.741,0.078,2
11,7.3,0.175,0.747,0.079,2
14,3.4,0.141,0.77,0.089,0
10,2.8,0.106,0.866,0.0279999999999999,2
9,2.6,0.102,0.7090000000000001,0.1889999999999999,1
5,2.4,0.213,0.73,0.057,0
7,1.9,0.1159999999999999,0.725,0.159,0
3,1.7,0.172,0.759,0.07,0
4,1.5,0.159,0.764,0.077,0
12,1.4,0.231,0.706,0.064,1
0,1.4,0.092,0.7140000000000001,0.193,1
2,1.2,0.196,0.723,0.081,1
6,1.1,0.2239999999999999,0.706,0.07,2
8,1.1,0.284,0.68,0.036,2
15,0.8,0.184,0.748,0.068,0
1,0.7,0.176,0.762,0.062,0
13,0.6,0.13,0.727,0.142,0
16,9.7,0.193,0.742,0.066,2
11,6.2,0.181,0.7440000000000001,0.075,1
10,3.4,0.11,0.84,0.05,2
14,2.9,0.149,0.752,0.098,0
9,2.2,0.1009999999999999,0.753,0.146,2
5,2.1,0.235,0.715,0.049,0
7,1.9,0.147,0.735,0.119,0
2,1.7,0.16,0.784,0.0559999999999999,1
12,1.5,0.247,0.6920000000000001,0.061,1
6,1.5,0.291,0.66,0.049,2
3,1.4,0.176,0.746,0.078,0
4,1.4,0.1989999999999999,0.7390000000000001,0.061,0
0,1.2,0.073,0.7929999999999999,0.134,1
8,1.0,0.171,0.8059999999999999,0.023,1
13,0.9,0.1369999999999999,0.7490000000000001,0.113,0
15,0.9,0.18,0.746,0.074,0
1,0.8,0.088,0.818,0.095,0
16,11.1,0.218,0.7290000000000001,0.053,2
11,7.2,0.188,0.747,0.064,1
14,3.0,0.158,0.77,0.072,0
10,2.8,0.046,0.908,0.046,2
5,2.1,0.257,0.7040000000000001,0.039,0
7,2.0,0.135,0.772,0.093,0
3,1.6,0.1989999999999999,0.748,0.053,0
12,1.5,0.288,0.685,0.027,1
9,1.4,0.149,0.598,0.253,1
8,1.2,0.256,0.667,0.077,2
2,1.1,0.121,0.828,0.051,0
6,1.0,0.118,0.882,0.0,1
13,0.9,0.153,0.74,0.107,0
15,0.9,0.13,0.722,0.148,0
0,0.9,0.0409999999999999,0.77,0.1889999999999999,0
4,0.8,0.139,0.787,0.074,0
1,0.6,0.172,0.759,0.069,0
16,8.0,0.134,0.745,0.121,2
11,6.2,0.111,0.769,0.12,1
14,4.4,0.099,0.7609999999999999,0.14,0
0,2.9,0.054,0.733,0.213,1
10,2.5,0.095,0.8759999999999999,0.0289999999999999,2
9,2.2,0.087,0.706,0.208,1
5,2.1,0.118,0.772,0.11,0
7,1.9,0.108,0.759,0.134,0
3,1.8,0.122,0.7709999999999999,0.107,0
2,1.7,0.124,0.757,0.119,0
8,1.4,0.262,0.69,0.048,2
4,1.3,0.125,0.7759999999999999,0.099,0
12,1.2,0.166,0.774,0.06,0
6,1.1,0.1159999999999999,0.804,0.08,2
13,1.0,0.1159999999999999,0.7709999999999999,0.113,0
15,0.9,0.103,0.7340000000000001,0.163,0
1,0.8,0.1119999999999999,0.764,0.124,0
16,39.9,0.154,0.742,0.105,2
11,22.0,0.14,0.743,0.1169999999999999,2
14,15.9,0.1119999999999999,0.752,0.136,0
5,9.0,0.1639999999999999,0.7440000000000001,0.093,0
3,6.8,0.139,0.76,0.1009999999999999,0
10,5.8,0.107,0.846,0.047,2
0,5.3,0.071,0.7020000000000001,0.2269999999999999,0
12,4.3,0.214,0.722,0.064,1
9,3.7,0.096,0.684,0.22,1
7,3.2,0.108,0.7140000000000001,0.178,0
4,2.5,0.15,0.757,0.093,0
2,2.4,0.124,0.746,0.129,1
6,2.2,0.157,0.7490000000000001,0.094,2
8,2.0,0.1989999999999999,0.7440000000000001,0.057,2
15,1.4,0.139,0.727,0.134,0
1,1.3,0.128,0.741,0.131,0
13,1.0,0.142,0.71,0.148,0
16,6.0,0.13,0.73,0.14,2
14,4.0,0.094,0.774,0.133,0
0,3.4,0.074,0.726,0.2,1
11,3.4,0.115,0.7290000000000001,0.156,1
9,2.5,0.141,0.5710000000000001,0.288,2
7,2.3,0.055,0.6779999999999999,0.267,0
2,2.3,0.125,0.775,0.1,1
1,1.8,0.017,0.6829999999999999,0.3,1
5,1.4,0.106,0.777,0.1169999999999999,0
4,1.3,0.146,0.831,0.022,0
10,1.3,0.088,0.86,0.053,2
3,1.1,0.104,0.76,0.136,0
6,1.1,0.0,0.84,0.16,1
15,0.8,0.17,0.7170000000000001,0.113,0
12,0.8,0.125,0.8079999999999999,0.067,0
13,0.6,0.146,0.64,0.213,0
8,0.4,0.077,0.923,0.0,0
16,10.5,0.204,0.733,0.064,2
11,7.2,0.184,0.741,0.075,2
9,4.8,0.1689999999999999,0.614,0.217,1
10,3.6,0.105,0.882,0.0139999999999999,2
14,2.9,0.177,0.7290000000000001,0.093,0
5,2.5,0.264,0.696,0.04,0
7,2.3,0.158,0.7140000000000001,0.128,0
3,1.5,0.193,0.748,0.059,0
12,1.4,0.25,0.7190000000000001,0.031,1
8,1.3,0.226,0.71,0.065,1
4,1.2,0.217,0.7040000000000001,0.079,0
0,1.1,0.074,0.722,0.204,0
6,1.1,0.39,0.585,0.024,2
2,1.1,0.157,0.7709999999999999,0.072,1
1,0.7,0.1669999999999999,0.81,0.024,0
15,0.6,0.207,0.7170000000000001,0.076,0
13,0.5,0.125,0.738,0.1369999999999999,0
16,9.6,0.2319999999999999,0.706,0.061,2
11,7.4,0.206,0.7290000000000001,0.065,2
10,3.5,0.115,0.858,0.027,2
14,2.3,0.181,0.727,0.091,0
5,1.9,0.23,0.7240000000000001,0.046,0
3,1.7,0.204,0.738,0.0579999999999999,0
12,1.4,0.362,0.5920000000000001,0.046,1
2,1.3,0.203,0.7340000000000001,0.063,1
4,1.3,0.203,0.738,0.059,0
1,1.0,0.182,0.818,0.0,1
9,1.0,0.3,0.6,0.1,2
7,0.9,0.15,0.735,0.115,0
8,0.7,0.241,0.69,0.069,1
6,0.6,0.188,0.75,0.063,0
13,0.6,0.12,0.804,0.076,0
15,0.6,0.2269999999999999,0.659,0.114,2
0,0.5,0.0,1.0,0.0,0
16,7.3,0.139,0.752,0.109,2
11,5.4,0.131,0.736,0.132,1
14,3.8,0.1159999999999999,0.7440000000000001,0.14,0
0,3.0,0.071,0.747,0.182,1
10,3.0,0.1159999999999999,0.835,0.05,2
9,2.4,0.078,0.762,0.159,1
7,2.3,0.124,0.7509999999999999,0.125,0
5,1.9,0.154,0.763,0.083,0
3,1.4,0.144,0.765,0.09,0
1,1.4,0.2,0.731,0.069,1
2,1.1,0.1369999999999999,0.777,0.086,1
4,1.1,0.125,0.8009999999999999,0.074,0
6,1.1,0.182,0.758,0.061,2
12,1.0,0.2689999999999999,0.6779999999999999,0.053,1
15,0.8,0.2189999999999999,0.6990000000000001,0.0819999999999999,0
8,0.7,0.172,0.7809999999999999,0.047,1
13,0.7,0.034,0.746,0.22,0
16,9.2,0.145,0.75,0.105,2
11,6.0,0.126,0.7559999999999999,0.118,1
14,4.0,0.119,0.759,0.121,0
9,3.4,0.099,0.713,0.188,1
0,2.8,0.075,0.705,0.22,1
10,2.8,0.087,0.856,0.057,2
5,2.3,0.1669999999999999,0.7659999999999999,0.066,0
3,1.6,0.136,0.764,0.1,0
7,1.6,0.124,0.7559999999999999,0.119,0
6,1.5,0.156,0.7390000000000001,0.106,2
4,1.4,0.155,0.773,0.072,0
12,1.3,0.191,0.7440000000000001,0.065,1
2,1.3,0.1369999999999999,0.727,0.1369999999999999,1
13,0.9,0.175,0.755,0.07,0
8,0.9,0.217,0.7340000000000001,0.049,1
15,0.7,0.136,0.741,0.123,0
1,0.6,0.124,0.752,0.124,0
16,10.2,0.211,0.731,0.0579999999999999,2
11,8.3,0.21,0.715,0.074,2
14,3.4,0.183,0.7390000000000001,0.079,0
10,3.2,0.174,0.826,0.0,2
7,2.1,0.149,0.779,0.072,1
9,2.0,0.094,0.7809999999999999,0.125,1
12,1.8,0.31,0.636,0.054,1
3,1.7,0.221,0.72,0.059,0
5,1.7,0.263,0.696,0.0409999999999999,0
2,1.3,0.286,0.679,0.036,1
1,1.0,0.1669999999999999,0.5,0.3329999999999999,1
6,1.0,0.273,0.682,0.045,2
0,1.0,0.0,1.0,0.0,1
8,0.9,0.214,0.7859999999999999,0.0,2
4,0.8,0.212,0.705,0.083,0
15,0.5,0.2269999999999999,0.727,0.045,1
13,0.4,0.1669999999999999,0.75,0.083,0
